,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
71,3.1297264,2.236108,-1.3333002,-2.5054467,0.12804277,0.3900368,2.8255243,2.8885167,-5.171931,-1.7763853,2.6339395,0.24550733,-2.5542831,-5.40001,0.048853632,-0.77849215,-1.7889752,6.6320987,-1.2361267,2.554294,-3.7107787,0.31944633,-1.003807,-3.0988941,-0.088612154,1.5056736,-5.2515264,-0.9341407,-1.6020931,-4.4112034
72,1.3159189,-0.70808053,-14.725443,6.1004696,11.686925,-2.5477157,10.155251,-3.9857821,2.6252353,-4.386357,11.923438,7.3254085,0.8706263,-9.304348,-0.8226616,-7.258375,9.977015,1.159262,4.863488,16.215546,-13.441007,2.119288,3.792152,11.095153,10.9853735,-0.91535324,7.6398034,0.85046893,7.118806,-2.7967212
73,1.2001185,-1.7440681,0.31447777,0.83035934,-0.308839,4.2519846,1.1446846,-0.554725,-1.3649293,0.09074,1.3617593,-0.8732593,-0.80868065,1.0877408,-1.5599865,-3.6629727,1.8492488,-1.8660634,-2.0209084,0.0990106,-0.34170368,2.0701578,-1.6094617,1.6127574,-0.6918149,-0.52001715,0.43608403,-0.46027982,-1.1865778,-2.52739
74,2.6726758,0.13248949,-2.0600781,-1.2171884,0.36253777,1.4022838,0.033751264,-2.5509756,-2.2107255,0.092926845,1.2854705,0.32994658,2.6075985,-1.1358008,0.89450663,-1.8417403,-0.23004663,1.5243815,-1.1317377,-1.3164524,-0.79714084,-0.22997962,-0.4754728,-0.27315977,1.0980625,1.263275,-2.3111818,-1.0583553,-1.729194,-0.55985653
75,2.420762,-1.9249849,1.086067,1.6814375,-0.973964,2.6948738,0.0991336,-2.1489134,-4.0877,-0.06221149,1.9808593,-1.0740824,-1.503622,-0.25410268,0.39887762,-2.417472,2.4349892,-2.554321,-1.5060285,-0.73444235,1.2311902,0.33666438,-2.3124535,2.74867,-0.2764498,0.18037666,-1.3721931,1.9133577,0.7847477,-2.2563863
76,0.4591104,0.08310317,-0.2859661,-0.09114358,-0.02352518,0.5260577,0.1326591,-0.18018083,-0.39106265,-0.15677567,0.5812648,0.078955896,0.11109256,-0.3166073,-0.20678276,-0.35381696,0.28252882,0.07972649,-0.2732208,0.25608465,-0.22976898,0.14221343,-0.27454078,0.31816295,0.35105106,0.251636,-0.31465864,-0.15741825,-0.005346524,-0.4588922
77,0.8426934,0.23601453,-0.66871685,-0.24610135,-0.04074894,0.56158566,0.3612742,-0.474305,-0.5294948,-0.015064533,0.93075776,0.24324986,-0.012878724,-0.5650979,-0.4384069,-0.62937605,0.28216732,0.25168163,-0.43361396,0.45402643,-0.40066752,0.010496478,-0.15535311,0.33199966,0.7834424,0.2590243,-0.43995556,-0.1371534,0.08962456,-0.7311896
78,0.9633138,0.2919078,0.03267555,0.08806701,0.43057197,0.9955529,0.28159723,0.27074122,-0.888542,-0.5132416,2.2177622,0.30234325,-0.11236943,-1.4129475,-0.7149567,0.043679256,-0.33193648,0.6668714,0.21177772,1.2917112,-0.9760267,-0.4981925,-0.43152452,0.98608637,0.68363285,0.60947114,-1.150865,0.5554402,0.18675879,-1.1903963
79,0.53417146,0.07673536,-0.85441935,-0.19481783,0.19086929,0.2555931,0.37921542,-0.034395486,-0.35041574,-0.40461034,0.37832466,0.26082858,0.118004076,-0.40071648,-0.4962509,-0.40460053,0.9854791,0.043564636,-0.27735072,0.58333814,-0.71639764,0.31364864,-0.22367579,0.45747262,0.9718131,0.3638711,-0.24934594,0.18081018,0.2098028,-0.7068932
80,7.9290266,-0.02241156,-0.44762507,4.825003,2.907015,1.3178655,-0.08441927,-0.50580317,2.1852787,-6.277209,5.7446146,-0.16347778,-0.91016024,-4.5676517,-4.8113055,1.1071355,5.1748023,2.4914074,3.3327029,4.359741,-4.2899666,-2.961745,1.8984369,1.3262566,-0.37432227,3.6347542,-0.37726006,1.4769368,4.0321884,0.85817415
81,0.63016725,0.22283407,-0.08809747,-0.25522885,-0.41068047,0.51129645,0.17282248,-0.23712493,-0.25105953,0.11071548,0.22237445,0.012881288,-0.11852014,-0.33117616,-0.3926029,-0.37176627,-0.007961581,0.17955054,-0.4742346,0.17072423,-0.17173496,0.09788457,0.011604899,-0.09220792,0.41189578,0.1581686,-0.43855464,-0.18258353,-0.0801549,-0.42084405
82,0.05529438,-0.76325995,-0.84713906,-0.41847432,-2.6453476,1.5118397,2.7090085,-1.5731081,-2.596826,0.46467656,4.9555206,2.9914331,-3.0709095,-2.0843556,-2.4902158,-1.8661417,-4.7698603,1.2136614,-0.7628499,1.1934941,-1.8068724,0.75129324,-1.1452395,1.1555614,2.759873,-2.022302,-0.5809268,-2.9637246,-0.054530438,-2.3712833
83,1.179262,0.7828764,-0.6463147,0.26355255,-0.2155251,1.3665271,0.12482558,-0.9699573,-1.5537194,-0.43177468,1.2111992,0.29376045,0.28071478,-0.6576478,-0.07889648,-0.9890106,1.0323926,-0.10397431,-1.1460282,0.85748786,-0.111595236,-0.18249433,-0.6733155,0.46261397,0.7501929,0.46321177,-1.2212528,0.114019156,0.4742578,-0.9924334
84,1.0934702,-1.0624149,-0.039345965,-1.5182738,-0.45557246,2.4030075,1.174636,-0.21312483,-1.9685173,1.3419049,1.3709284,1.453833,1.4808694,-0.5713066,-1.1780093,-2.3095868,-0.16725771,-1.0237949,-1.8908182,0.12267551,0.1959096,-0.71956056,0.07366104,1.7571317,1.1607287,1.1723939,-0.46141902,-1.0357231,-1.3035446,-2.1319497
85,1.625656,0.14091326,0.8098663,-0.68958414,-0.2821833,1.6214702,0.88103503,0.18843432,-1.0307459,0.23658778,2.1473334,1.52186,-0.028512914,-1.0713007,-1.1207428,-0.5964959,-1.013796,0.50114596,-0.05460128,0.15503201,-0.122146696,-1.3952644,-0.58419955,1.2526094,0.5557991,1.3328341,-1.4382926,-0.32219762,-0.63189095,-1.5830427
86,0.36690682,0.059106857,0.13257942,0.059949208,0.024521478,0.23693724,-0.011272373,-0.28850305,-0.41087452,-0.45414308,0.5527057,0.095200956,0.05526546,-0.25973535,-0.097146936,0.02255392,0.010070399,0.1736795,0.1633483,0.36332515,-0.0902209,-0.23436938,-0.3455584,0.54024297,0.24919507,0.16369866,-0.27262315,-0.02133339,-0.052084874,-0.44785598
87,1.6957737,0.3892072,-0.7191384,-1.0685432,0.050291352,0.80620164,-0.015767943,-2.0377095,-1.374058,-0.25184977,1.3490379,0.72708434,1.386038,-2.1050336,-0.088838376,-1.0746489,0.2453661,0.6674371,-0.8706608,0.14308588,-0.82911986,-0.0005212419,-0.4973482,0.6225875,1.3284109,1.1171172,-1.2303779,-0.36654595,-0.73288584,-0.25886354
88,2.428826,-2.2847915,2.051602,1.3197055,-0.19397937,0.8234563,-1.0539637,-2.7484145,-2.1128347,-1.1941788,5.0456543,2.693614,0.032438885,-0.91791826,0.93899554,-3.1130335,-2.1704361,1.3291134,-0.10641789,0.17321596,-0.7162333,-3.6506884,-2.4481947,4.434024,-0.8945585,3.1187425,-4.5569744,-1.9544522,-2.3505137,-2.646246
89,1.3699065,1.2487878,-1.391269,0.37685406,0.68724847,0.9448278,0.8613568,0.68267626,-0.6215193,-2.2615886,0.869647,-0.5213658,1.2195454,-0.954175,-0.8175069,0.38143927,2.7771885,0.865516,-0.5838455,1.1608905,-1.4388729,2.2507977,-0.85730994,0.088861205,0.4179382,0.62170064,-2.0571437,0.7072723,0.4701638,-0.6981898
90,0.40497983,0.07619335,-0.25966984,0.07967274,0.14312768,0.3709164,0.32851025,-0.2232364,-0.44994405,-0.09290132,0.4936656,0.14813899,0.025631374,-0.44347396,-0.28626826,-0.38023174,0.36216998,0.029120853,-0.18992868,0.46236196,-0.3105029,0.1309729,-0.039903406,0.3439253,0.38509163,0.12703796,-0.18497457,0.016023379,0.13095233,-0.4159556
91,0.8539053,0.22525367,-0.63576394,-0.20833516,0.0016999894,0.62797487,0.42642334,-0.47814584,-0.57822776,0.060971223,0.9630137,0.19730729,0.014537063,-0.6250862,-0.43285748,-0.71386325,0.24373072,0.17466535,-0.5295058,0.4713182,-0.39614818,0.037846547,-0.2280332,0.33874395,0.7263149,0.28951645,-0.5064761,-0.14617492,0.03494276,-0.7600114
92,6.6814675,3.232093,-4.3636217,-2.9837108,3.7971609,2.7089834,-1.8107387,4.7330112,0.6685831,2.5134416,7.6284995,3.0341573,-0.4812011,-0.36969554,-1.2041115,-0.58643115,-1.067091,6.958585,3.4065895,-0.8084635,-0.5045102,-3.9894285,-5.0822067,12.143486,0.5955937,0.3949696,-7.492919,2.3584929,1.6635063,-3.490666
93,1.0727408,-0.15370655,-0.393385,0.9047955,0.6959719,1.4222233,0.51319104,-0.08351165,-1.8609681,-3.1038134,1.9124324,-0.53598416,-0.14458184,-0.9755581,-0.41094074,0.3797848,0.6293717,-0.5800462,0.097368024,1.6691492,-0.5353799,0.3245875,-0.7899522,1.9583945,0.77431005,1.1113305,-0.5090371,-0.29445642,0.5489401,-1.5251062
94,1.0557553,-0.15398337,-0.83552885,1.7783962,1.1723578,4.9484835,0.4742257,1.7968981,0.73663163,-3.196273,0.51270396,-2.174258,-0.48035383,-0.338497,-1.0225136,-1.307274,5.410606,-2.149139,-2.0402098,1.5015308,-0.21085694,5.2792025,-1.4538976,0.3598582,-0.22403713,1.397455,-0.112781994,-0.1651721,1.557019,-1.0195183
95,1.97739,0.9282243,-0.83232635,-1.2576668,-1.923529,1.483859,0.29013306,-1.171582,-2.7547457,2.632253,1.6614804,-0.28567123,0.23663196,-1.6798875,-1.4987404,-2.0235972,-1.7925678,1.0931453,-2.242474,-0.040367234,-0.6386191,-0.6469522,-1.5476079,0.9568117,0.90792125,1.9842274,-3.4534545,0.30787957,-1.0987597,-2.0930977
96,1.2622885,-1.2835125,-2.2430701,-2.1535182,-1.2714636,2.447687,-1.1554152,0.09646207,-2.895811,2.5021324,0.26553112,0.8929437,1.0553464,0.7338153,0.0012890676,-3.1680977,1.9724331,-1.4626137,-3.167729,-0.013174028,-1.330782,-2.0652251,-0.55094534,1.3545847,2.4716055,0.5861691,0.7588102,-1.1324753,-1.8833145,-3.8673797
97,0.59953344,-0.38157037,0.20694001,0.4597476,0.16671328,1.7159282,0.505398,-0.032942027,-1.1700776,-0.086863555,2.5075157,0.6356034,-0.4743828,-1.2481222,-0.41365165,-0.795106,-0.6935825,-0.32093987,-0.5741027,0.79723865,-0.38580102,0.13011256,-0.15272787,0.8987322,0.1896921,0.01783155,-1.2542677,-0.043919418,-0.27763593,-1.588316
98,1.5033474,5.210161,-12.56848,-3.9302802,-0.24915718,-3.4184039,7.4878626,8.105967,-2.1489875,-2.7800326,-2.7338731,-1.0016047,0.21397509,4.51092,-8.206295,-3.8257015,17.217474,4.343583,-9.521327,0.99984795,-6.0492597,10.009728,-1.3614821,-4.6923666,8.314856,7.5143313,-6.21654,5.2349854,4.5224466,-5.7477713
99,1.2883154,0.81171036,4.662772,-3.1456215,-2.2410321,5.4607534,1.6368831,1.888605,-4.700774,0.011887202,0.7748708,5.2393785,2.524469,0.324378,-3.0345566,-2.8949354,-2.0813713,0.35775,-2.9479017,0.24953128,0.06565294,-0.43975756,-0.99982584,0.9746732,0.48386803,5.048291,-1.971716,-3.596975,-2.0952122,-5.695258
